EmployeeID,FullName,Gender,Citizenship,LanguagesSpoken,Department,AnnualSalary,SocialSecurityNumber,Age,YearsOfExperience
1227,Matthew Baker,Female,China,None,Administrative,107962.2,041-63-9022,52,32
1228,Teresa Cline,Female,USA,"Mandarin, Hindi",Product,94073.59,213-84-7826,42,22
1229,Abigail Bruce,Female,USA,None,I/T,144215.58,690-04-2200,34,15
1230,Christina Martinez,Female,Canada,Mandarin,Operations,129187.02,109-59-3062,44,23
1231,Cory Anthony,Male,USA,"Mandarin, Spanish",Legal,108137.6,573-51-5202,35,14
1232,Mark Franklin,Male,USA,None,Human Resource,73796.14,552-80-7897,51,29
1233,George Sanchez,Female,USA,Mandarin,Product,70416.54,585-41-8671,50,28
1234,Cory Wiley,Female,USA,"Mandarin, Mandarin",Human Resource,68207.32,851-60-9770,46,28
1235,Chad Morales,Male,USA,None,Sales,134743.11,186-03-8481,69,49
1236,Alexis Ware,Male,Philippines,Spanish,Finance,140433.42,273-04-7057,49,28
1237,Benjamin Matthews,Female,Philippines,None,Marketing,131788.75,314-85-8526,44,24
1238,Riley Reynolds,Female,USA,French,Product,88858.0,605-37-7858,34,13
1239,Adam Dean,Male,Philippines,None,I/T,152860.39,486-25-7148,45,25
1240,Cassandra Johnson,Male,Canada,"Spanish, Spanish",I/T,113121.12,311-97-0039,53,31
1241,Kimberly Beck,Female,USA,"Arabic, Mandarin",Product,154023.05,308-78-5436,46,26
1242,Lauren Green,Male,China,"Hindi, Arabic",Operations,101354.48,036-17-9931,39,17
1243,Michelle Henderson,Male,India,None,Marketing,84136.7,187-86-2012,52,32
1244,Michelle Castro,Female,China,None,Product,138146.35,784-15-9232,37,18
1245,Kimberly Harvey,Male,USA,Hindi,Human Resource,115649.72,384-70-9037,38,16
1246,Sharon Delacruz,Female,India,Spanish,Operations,86949.05,241-61-6364,51,31
1247,Nicole Russell,Male,India,"Mandarin, French",Marketing,120226.82,644-65-8315,66,47
1248,Sean Long,Female,USA,"French, French",I/T,45037.93,053-13-4668,35,15
1249,Megan Ortiz,Male,USA,Hindi,I/T,148033.86,682-59-0260,57,36
1250,Taylor Gilmore,Female,USA,Hindi,Product,154142.97,721-19-5796,47,26
1251,Cynthia Gilbert,Female,South Korea,None,I/T,55488.97,380-24-8717,24,6
1252,Jonathan Stanley,Male,India,None,Operations,152542.85,268-31-8540,54,34
1253,Andrea Sanchez,Female,USA,"Spanish, Hindi",Sales,96885.71,816-52-7176,60,39
1254,Kathy Simon,Male,USA,"Spanish, Spanish",I/T,57960.12,251-19-9609,46,27
1255,Jason Coleman,Female,USA,"Spanish, Spanish",Finance,145764.13,062-75-2081,27,7
1256,Alexander Howell,Female,USA,"French, Arabic",Administrative,56688.3,552-67-7089,27,9
1257,Joe Wu,Female,USA,None,Legal,142628.02,625-87-8943,60,42
1258,Sean Sullivan,Male,Philippines,"Spanish, French",Marketing,125489.67,217-56-3119,33,14
1259,Jennifer Wilson,Male,USA,Arabic,Operations,101240.66,114-23-3797,31,10
1260,Annette Hoover,Female,India,None,Operations,70156.37,409-12-0093,56,34
1261,Michael Blake,Female,USA,None,Operations,99446.93,463-26-8021,48,30
1262,Jerry Barnes,Female,USA,Mandarin,I/T,101232.29,696-89-9292,60,40
1263,Michael Nelson,Male,Canada,Mandarin,Administrative,40367.84,674-94-6441,55,33
1264,Bianca Hernandez,Female,China,None,Product,118898.86,747-86-0416,42,24
1265,Nicole Hunt,Male,China,French,Legal,46475.27,460-94-9240,47,25
1266,Jason West,Female,USA,None,Human Resource,148701.4,362-02-0901,52,33
1267,Stephanie Lang,Male,USA,None,Product,135391.68,041-02-5668,43,23
1268,Elizabeth Rodriguez,Female,USA,None,Marketing,88390.39,531-40-4675,43,25
1269,Amy Woodward,Female,India,None,Operations,137007.04,195-84-9698,29,10
1270,Laura Cortez,Male,USA,French,Operations,46563.4,008-73-7713,65,43
1271,Bryan Donaldson,Male,USA,Hindi,Sales,64408.97,068-70-5225,27,6
1272,Michele Anderson,Male,China,Arabic,Human Resource,66486.89,616-68-7525,69,51
1273,Megan Ross,Female,USA,French,Product,158116.07,064-56-4772,36,15
1274,Ariel Brown,Female,USA,Arabic,Operations,88766.81,390-59-4782,61,41
1275,James Martin,Female,USA,None,I/T,120290.18,832-55-5117,67,48
1276,Brian Maxwell,Male,India,Mandarin,Product,102703.21,797-68-5958,43,25
1277,Stephen Ramsey,Female,India,Arabic,Finance,71224.45,031-48-3274,24,2
1278,Colleen Reed,Male,USA,Mandarin,Product,154749.18,031-36-5780,51,32
1279,Kenneth Smith,Male,USA,None,Product,55534.12,161-98-3563,39,20
1280,Brittany Rocha,Female,USA,None,Administrative,84049.72,241-33-5969,31,13
1281,Brian Harrison,Male,USA,"Hindi, Arabic",Product,77825.14,877-91-0229,39,20
1282,Jared Moore,Female,USA,French,I/T,128710.05,075-90-6172,36,15
1283,Veronica Garner,Female,USA,"Mandarin, Spanish",Product,154420.82,421-21-0669,48,29
1284,Stephanie Anderson,Female,USA,"Hindi, Hindi",Marketing,40395.82,428-47-4287,28,8
1285,Christopher Gould,Female,USA,None,I/T,67574.83,621-77-9160,52,33
1286,Reginald Smith,Male,USA,"Hindi, French",Administrative,71726.22,370-75-5892,25,3
1287,Luke Bryant,Female,USA,None,Sales,86347.55,636-51-1428,38,19
1288,Charles Black,Male,USA,French,I/T,153971.66,429-03-9506,31,10
1289,Nancy Armstrong,Male,India,"Hindi, French",Legal,113683.64,017-02-0175,26,8
1290,Laura Acosta,Female,USA,None,Product,94272.75,733-63-4964,69,49
1291,Ronald Powers,Male,Canada,"Spanish, Arabic",Legal,98339.18,330-33-1702,30,12
1292,Dylan Brown,Male,China,Hindi,Human Resource,102085.14,045-16-8950,25,3
1293,Nathan Reese,Male,Philippines,"Hindi, Arabic",Marketing,145379.2,784-62-0480,40,18
1294,Jennifer Watson,Female,India,None,Sales,74931.03,787-46-3823,51,32
1295,Mary Black,Female,China,Arabic,Finance,55628.66,646-12-6684,47,28
1296,Whitney Maxwell,Female,India,"Arabic, Spanish",Legal,51876.98,898-49-9215,42,23
1297,Stephanie Lopez,Male,USA,None,Administrative,96170.49,789-73-8101,25,7
1298,Monica Garcia,Female,USA,Arabic,Administrative,113743.71,428-35-8665,56,34
1299,David Bell,Female,USA,None,Human Resource,114285.67,007-48-5791,46,28
1300,Victoria Thompson,Male,China,None,Operations,101319.56,791-63-8336,52,31
1301,Deborah Martin,Female,USA,Hindi,Operations,66874.15,787-79-8369,39,21
1302,Amanda Guerrero,Male,USA,"Spanish, Spanish",Administrative,50032.86,897-12-2289,65,45
1303,James Brown,Female,USA,None,Finance,56491.4,175-28-3015,24,6
1304,Mark Payne,Female,USA,None,I/T,125289.11,223-80-5365,61,40
1305,Amanda Li,Male,USA,"Spanish, Arabic",Legal,101768.43,525-46-1678,31,10
1306,Kelly Barnes,Male,USA,None,Sales,45228.16,313-82-7157,45,24
1307,Douglas Peterson,Female,India,Spanish,Human Resource,125644.28,831-42-1997,62,42
1308,Cody Beck,Male,USA,Arabic,Marketing,66630.08,690-50-5268,64,43
1309,Mark Le,Male,USA,None,Sales,129973.15,689-53-2776,41,22
1310,Christian Shaw,Female,USA,Mandarin,Legal,85188.4,099-08-5923,35,16
1311,Alyssa Rodriguez,Male,USA,Hindi,I/T,88417.74,003-13-4490,40,21
1312,Debbie Walker,Female,USA,"Mandarin, Arabic",Legal,66396.27,050-56-1105,69,51
1313,Lauren Mcdowell,Female,USA,None,Administrative,116859.48,234-17-1981,63,44
1314,Daniel Crosby,Female,USA,"Hindi, French",Administrative,44620.68,535-66-5849,30,12
1315,John Mason,Male,USA,Hindi,Product,119823.7,839-05-5032,33,13
1316,Justin Jones,Male,USA,None,Product,81806.62,800-07-4096,28,10
1317,Shane Foster,Female,USA,Mandarin,Human Resource,55717.79,590-02-7303,37,17
1318,Lindsay Lopez,Male,Canada,"French, Mandarin",Product,103556.71,487-36-0750,40,21
1319,Heather Valencia,Female,USA,None,Sales,119924.43,021-45-8998,33,15
1320,Amy Horton,Male,USA,Arabic,Marketing,142369.18,288-01-4727,35,15
1321,Sarah Stewart,Female,USA,"Hindi, Hindi",Operations,130019.93,777-94-4881,37,15
1322,Jordan Rush,Male,Taiwan,None,Operations,63488.39,319-27-6033,24,2
1323,Tonya Mcdonald,Female,USA,"French, French",Operations,111808.43,045-99-4184,62,40
1324,Cindy Hoffman,Female,India,None,Legal,55274.91,133-89-2768,64,42
1325,Robert Lane,Female,India,None,Operations,62810.57,006-26-7164,54,34
1326,George Martin,Female,USA,Mandarin,Product,138004.28,240-97-0736,62,40
1327,Kimberly Alexander,Female,USA,"Mandarin, French",Product,158601.56,021-71-0813,37,18
1328,Roy Cooper,Male,India,"Spanish, Hindi",Marketing,146805.51,198-81-5674,28,9
1329,Jack Ramirez,Female,India,Mandarin,I/T,117843.84,481-01-1795,36,17
1330,Kara Taylor,Female,USA,"Spanish, Mandarin",Administrative,63025.92,049-98-0091,36,14
1331,Jeff Nelson,Male,USA,Spanish,Product,122271.19,758-18-7069,60,40
1332,Toni Anderson,Female,USA,"Spanish, Mandarin",Operations,105959.7,153-84-7189,31,12
1333,Luis Solis,Female,USA,French,Operations,46399.74,240-63-0318,34,13
1334,Tracy Perez,Female,India,Arabic,Marketing,108238.59,617-89-1489,41,22
1335,Joshua Ortiz,Male,India,Arabic,Sales,131599.1,658-73-7035,40,21
1336,Beth Myers,Male,China,Spanish,Human Resource,101188.39,636-64-7770,65,47
1337,Lisa Dougherty,Male,China,"Mandarin, Spanish",Sales,134574.22,641-04-3166,66,45
1338,Ashley Erickson,Female,USA,French,Sales,56493.72,059-87-6024,42,23
1339,Ashley Bentley,Female,China,"Arabic, Spanish",Operations,73038.35,637-58-9990,47,26
1340,Christopher Smith,Male,USA,Spanish,Marketing,77731.74,593-30-0888,44,24
1341,Jennifer Sanford,Female,India,None,Product,142339.92,555-50-5614,54,33
1342,John Adams,Female,USA,"Arabic, Spanish",Product,47289.87,544-37-5582,51,30
1343,Kimberly Anderson,Female,China,Arabic,Operations,151588.44,288-58-7783,68,49
1344,Patrick Fowler,Male,India,"Hindi, Spanish",Administrative,117332.54,029-49-7015,36,17
1345,Debra Davis,Female,USA,None,Product,121192.91,737-03-5150,35,14
1346,Luis Lee,Male,Canada,None,Marketing,95345.09,290-47-7072,47,26
1347,Sandra Montgomery,Female,China,None,Sales,47484.23,357-04-6499,62,40
1348,Abigail Jackson,Female,China,"French, Hindi",Operations,103614.5,696-92-6718,31,12
1349,Melanie Clark,Female,USA,None,Product,145516.17,137-30-9347,62,42
1350,Arthur Wheeler,Male,China,None,Administrative,68905.06,032-62-1530,60,38
1351,Sara Martinez,Female,USA,None,Operations,114259.28,058-65-4100,34,15
1352,Carrie Davis,Female,India,None,Product,49404.54,709-30-9655,38,17
1353,Amanda Buck,Male,USA,"Spanish, French",Sales,140817.54,310-65-3991,52,31
1354,Michael Bean,Female,Taiwan,None,Product,87288.47,407-45-4769,27,6
1355,Carolyn Mahoney,Female,USA,French,Product,147212.76,219-76-8525,53,34
1356,Michael Hopkins,Female,USA,"Spanish, Spanish",Legal,89053.9,020-96-6672,46,26
1357,Alexander Alvarez,Female,USA,Arabic,Human Resource,123926.15,483-70-4771,51,29
1358,Nicholas Ballard,Male,India,None,Product,103217.16,260-34-2183,25,3
1359,Jonathan Johnson,Female,China,"Mandarin, French",Operations,46819.31,184-24-3178,35,14
1360,Mark Rodriguez,Male,South Korea,"French, Arabic",Human Resource,60116.36,354-31-3592,49,27
1361,Laura Greene,Male,Canada,None,Operations,106981.34,774-74-7454,27,6
1362,George Holt,Female,USA,None,Operations,150120.13,512-01-4790,69,47
1363,Chad Nelson,Female,USA,"French, Arabic",Product,136283.27,769-78-3746,39,18
1364,Jessica Nash,Male,USA,None,Operations,87109.79,258-86-5153,49,28
1365,Matthew Rodriguez,Female,USA,"Arabic, Hindi",Legal,56795.21,465-78-8418,60,39
1366,Alex Johns,Female,China,"Spanish, Arabic",Human Resource,85209.13,405-47-6878,34,16
1367,Jennifer Turner,Male,USA,"Spanish, Mandarin",Finance,70797.36,004-42-8503,53,33
1368,Sydney Gallagher,Male,USA,Arabic,Legal,149453.57,628-50-9362,32,12
1369,Ralph Johns,Female,USA,Arabic,Product,104219.26,540-42-7498,33,13
1370,Elijah Phillips,Female,USA,"Hindi, Arabic",Product,110694.84,896-82-3519,68,48
1371,Brandon Martinez,Female,USA,"Hindi, Mandarin",I/T,101503.75,530-57-1300,31,11
1372,Emma Miller,Female,USA,Hindi,Product,73100.41,665-57-0770,57,38
1373,Emily Burns DDS,Male,USA,"Spanish, French",Legal,91953.28,126-77-0896,25,3
1374,Dalton Miller,Male,China,None,Finance,89618.82,879-22-7016,37,15
1375,Andrew Patterson,Female,China,None,Sales,84993.93,886-26-8245,50,28
1376,Tommy Fisher,Female,India,"Arabic, Hindi",Marketing,70685.91,551-90-2762,30,8
1377,Ashley Navarro,Male,USA,"Hindi, Mandarin",I/T,150848.98,794-76-1326,65,47
1378,Susan Davis,Male,USA,"Hindi, Mandarin",Operations,43511.47,569-55-0022,42,24
1379,Cassandra Johnson,Female,Canada,"Hindi, Arabic",Human Resource,108642.16,894-01-3085,32,13
1380,Angela Clark,Female,USA,None,Administrative,143009.17,712-80-8833,50,31
1381,Michelle Garcia,Male,India,None,Marketing,50598.13,126-10-5824,52,30
1382,Heather Simpson,Female,USA,"Hindi, Spanish",Operations,130533.51,115-41-0181,50,31
1383,Melanie Alexander,Male,USA,Spanish,Product,132002.1,642-68-2620,43,22
1384,Hunter Ramirez,Female,India,French,Human Resource,104726.97,798-01-9542,54,36
1385,Jessica Lee,Female,India,"Mandarin, Mandarin",Marketing,106885.12,788-60-2129,69,49
1386,Mr. Ryan Bauer,Female,USA,None,I/T,111537.54,777-30-6814,65,43
1387,Bryan Schmitt,Male,USA,None,Legal,73075.46,492-34-7351,33,15
1388,Alexandra Martinez,Male,Philippines,Spanish,I/T,115809.19,501-37-3516,37,19
1389,Holly Jones,Female,India,None,Operations,143091.27,495-24-7520,49,27
1390,Justin Marsh,Male,Canada,None,Human Resource,111141.18,893-86-9503,49,31
1391,Brandon Mills,Female,USA,"French, Mandarin",Administrative,59065.94,326-75-5257,32,11
1392,Sean Thomas,Male,China,"Hindi, Spanish",Marketing,84425.78,354-57-0924,65,47
1393,Rodney Drake,Female,India,"Hindi, Spanish",Finance,145717.09,175-63-2236,26,6
1394,Preston Reilly,Female,India,None,Marketing,112371.86,818-86-3880,47,29
1395,Brian Edwards,Male,China,"French, French",Marketing,51075.35,825-81-3387,43,23
1396,Jacob Garrison,Female,USA,None,Finance,73689.8,050-97-3570,35,13
1397,Carrie Garrison,Female,Philippines,None,Product,106816.35,396-93-0037,45,27
1398,Mary Whitaker,Male,USA,None,Product,60962.67,213-22-4099,41,19
1399,Victoria Hart,Male,South Korea,Arabic,Administrative,154872.82,110-37-6817,40,22
1400,Anne Graham,Male,Mexico,"Spanish, Hindi",I/T,61685.71,096-45-5206,30,11
1401,Katie Gross,Female,USA,"Spanish, Hindi",Legal,46999.52,832-30-4949,24,4
1402,Laura Bond,Male,USA,None,Product,134850.72,241-06-1080,28,10
1403,Susan Russell,Male,USA,Hindi,Product,51342.64,699-19-6207,56,38
1404,Meghan Jones,Female,India,Spanish,Marketing,157153.29,266-55-7021,29,11
1405,Brandy Turner,Male,USA,Mandarin,I/T,105155.92,489-99-9847,64,45
1406,Francisco Walker,Female,India,French,Administrative,54716.45,761-72-8272,50,29
1407,Timothy Beasley,Male,USA,"Mandarin, Hindi",Human Resource,132969.18,115-19-7561,27,6
1408,Tracy Hunt,Female,India,Spanish,Human Resource,41290.37,633-35-1765,47,27
1409,Daniel Gomez,Female,USA,Hindi,Finance,64860.01,443-56-6405,64,45
1410,Mrs. Paige Black,Female,USA,Spanish,Finance,69532.85,606-35-3651,40,18
1411,Kenneth Diaz,Female,India,"French, Hindi",Human Resource,104359.91,412-24-5721,24,4
1412,Jeffrey Robertson,Male,USA,None,Operations,125484.18,798-48-0482,36,15
1413,Benjamin Salazar,Female,South Korea,None,Operations,67145.0,874-88-6797,33,11
1414,Amanda Silva,Male,China,None,Product,51842.41,291-32-6314,67,47
1415,Jeremy Wilcox,Female,South Korea,"Hindi, Mandarin",Product,113080.07,717-74-4319,38,16
1416,William Martinez,Female,USA,French,Product,159809.85,677-38-1585,57,35
1417,Mark White,Female,India,None,Product,57960.84,685-40-7887,33,11
1418,Debbie Smith,Female,Canada,Mandarin,Product,48239.35,358-95-0363,44,26
1419,Kelly Smith,Male,USA,French,Product,56963.58,240-19-9093,36,14
1420,Justin Mendez,Female,USA,"Hindi, Arabic",Sales,78353.06,357-96-9858,60,38
1421,Joshua Taylor,Female,Mexico,None,Administrative,100594.24,526-13-4618,51,32
1422,Shane Sanchez,Female,India,"Mandarin, Spanish",Administrative,93791.48,505-19-0950,52,31
1423,Laurie Gonzales,Female,USA,None,Legal,136155.63,700-18-4407,43,23
1424,Phillip Bennett,Female,India,Spanish,Operations,48945.17,032-68-5433,53,31
1425,Jeffery Moore,Male,India,"Mandarin, Mandarin",Product,128917.36,461-46-2249,68,48
1426,William Pittman,Male,USA,"Mandarin, Hindi",I/T,141501.55,481-57-6477,59,39
1427,Julie Tran,Male,USA,"Mandarin, Spanish",Human Resource,151349.7,228-75-9975,32,14
1428,James Robinson,Male,USA,None,Product,98168.71,809-93-4432,29,11
1429,Craig Keith,Male,India,Mandarin,Human Resource,125927.59,069-61-9622,25,7
1430,Matthew Moran,Male,China,None,Sales,112239.29,263-40-6185,42,24
1431,Wendy Maldonado,Male,USA,"French, Hindi",I/T,90007.22,697-61-4707,29,11
1432,Jennifer Jarvis,Female,China,"Mandarin, Spanish",Product,61068.36,646-77-1644,52,31
1433,Mr. Jason Burnett MD,Female,Canada,None,Product,100263.01,692-60-8248,44,22
1434,Julie Jenkins,Male,Philippines,None,Product,117010.82,205-69-5880,27,5
1435,Kara Oconnor,Male,Canada,French,Administrative,119799.05,541-48-5227,64,46
1436,Deborah Franklin,Female,USA,None,Legal,130029.9,522-69-0785,33,11
1437,Michael Cooper,Male,USA,None,I/T,64447.31,838-59-4638,29,9
1438,Tammy Perkins,Male,South Korea,Spanish,Sales,55708.45,044-82-1522,31,10
1439,Elizabeth Wells,Male,Canada,None,Sales,52253.83,352-38-1880,30,12
1440,Kimberly Davis,Female,USA,French,Product,118053.32,609-08-0517,50,30
1441,Vicki Alvarez,Male,India,None,Sales,66384.33,604-32-4368,52,34
1442,Joseph Johnson,Female,India,None,Administrative,97431.98,228-74-2582,46,27
1443,Jeremy Davis,Female,USA,French,I/T,63842.6,444-15-7015,40,21
1444,Jacqueline Coleman,Female,India,None,Administrative,62940.18,459-22-7699,40,20
1445,Carlos Marshall,Female,India,None,Human Resource,90010.67,391-54-5380,66,46
1446,Steven Knight,Female,USA,None,Product,73445.7,822-51-7122,63,44
1447,James Reynolds,Female,USA,"Arabic, French",Human Resource,43162.9,229-53-9867,32,14
1448,Peter Houston,Female,USA,None,Finance,77870.8,796-33-6010,69,49
1449,Abigail Walker,Male,USA,French,Product,130970.7,085-54-2312,35,17
1450,Jessica Weeks,Female,China,None,Product,107171.69,639-95-6674,28,9
1451,Dr. Susan Nichols,Female,India,"Hindi, Spanish",Human Resource,78555.97,079-59-7616,51,33
1452,James Brown,Male,USA,"French, French",Legal,71545.6,211-98-2771,37,18
1453,Sheila Robertson,Female,USA,None,Marketing,82603.96,858-06-4048,27,5
1454,Isabella Brown,Male,USA,"Mandarin, Spanish",Product,70672.79,098-90-1539,36,18
1455,Linda Martin,Female,India,None,Finance,83499.51,375-97-2738,62,41
1456,Sean Boyd,Male,Philippines,"French, Arabic",I/T,86444.47,800-41-4530,28,7
1457,Chad Green,Male,India,"Hindi, Spanish",Administrative,141114.92,896-59-3422,46,27
1458,Bryan Harrington,Male,Taiwan,None,Administrative,127622.29,567-60-5532,40,20
1459,Alyssa Perry,Male,India,French,Product,156298.79,826-88-1195,36,16
1460,Erik Richardson,Female,USA,"French, Arabic",Product,144469.43,886-89-9662,52,32
1461,Elizabeth Moore,Female,USA,"Arabic, Arabic",Sales,85486.28,173-56-8299,44,26
1462,Jennifer Myers,Male,USA,"French, French",Marketing,135672.88,242-59-0707,24,5
1463,Stephen Knox,Female,USA,Mandarin,Operations,67100.97,639-94-0598,49,29
1464,Virginia Delgado,Female,USA,French,Product,145915.12,750-45-5366,58,36
1465,Lori Ellis,Female,Canada,"Hindi, French",Administrative,85250.09,284-97-0733,59,38
1466,Logan Baker,Female,USA,"Mandarin, Hindi",Finance,107972.48,294-33-6715,55,36
1467,Christine Smith,Female,USA,"Arabic, Hindi",Administrative,100576.32,189-49-7802,34,15
1468,Monica Walker,Male,India,Spanish,Human Resource,64530.21,299-28-6851,26,5
1469,Erika Garcia,Female,USA,Spanish,Legal,61175.13,637-51-2756,44,25
1470,Michael Parker,Male,USA,Mandarin,I/T,135051.6,261-64-0784,38,20
1471,Erica Stone,Male,USA,"Mandarin, Spanish",Administrative,104223.11,006-73-9783,40,22
1472,Samuel Taylor,Female,USA,None,Operations,153628.07,746-16-6659,27,9
1473,Elizabeth Schneider,Male,USA,Mandarin,Product,54489.5,255-70-8797,43,21
1474,Benjamin Boone DDS,Female,USA,"Mandarin, Hindi",Operations,120702.09,436-65-3699,64,46
1475,Emily Cole,Female,China,None,Operations,88785.6,532-90-1136,31,13
1476,Austin Stevens,Male,China,Mandarin,I/T,57764.63,311-67-7571,35,15
1477,Wendy Reynolds,Female,USA,Spanish,Product,137931.52,555-11-0150,28,8
1478,Charles Harris,Female,India,"Mandarin, Hindi",Human Resource,150738.67,427-05-1001,51,31
1479,Jessica Martinez,Male,USA,Hindi,Product,108218.76,847-69-1400,52,32
1480,Jeremy Hayes,Male,USA,"Hindi, French",Product,98679.65,026-41-0736,69,48
1481,Robin Reid,Female,India,"Spanish, Spanish",Product,62329.75,110-54-2951,30,9
1482,Jesus Romero,Male,South Korea,Spanish,Operations,156122.72,875-23-5522,45,23
1483,Christopher Jones,Female,USA,None,Marketing,132025.02,135-92-7835,59,40
1484,William Burke,Female,Canada,French,Product,68892.66,287-67-0131,58,38
